Meter tested as per all safety normsmeter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter tested as per all safety normsAll display parameters found OK at the time of meter testing,No Action Needed,,,,,,,,,
Meter tested as per safety normsmeter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter tested as per all safety norms All display parameter found OK at the time of meter testing,No Action Needed,,,,,,,,,
Meter tested as per all safety normsmeter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
meter tested as per safety norms oftpddlaccuracy found within limitatatime oftesting,No Action Needed,,,,,,,,,
Meter Tested As Per Safety Norms And Accuracy Found Within Limit At the Time Of Testing,No Action Needed,,,,,,,,,
meter tested as per safety norms oftpddlaccuracy found within limitatatime oftesting,No Action Needed,,,,,,,,,
meter tested as per safety norms oftpddlaccuracy found within limitatatime oftesting,No Action Needed,,,,,,,,,
meter tested as per safety norms oftpddlaccuracy found within limitatatime oftesting,No Action Needed,,,,,,,,,
Meter tested as per safety norms meter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
meter tested as per safety norms oftpddlaccuracy found within limitatatime oftesting,No Action Needed,,,,,,,,,
Meter tested as per safty norms meter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter tested as per safety norms,No Action Needed,,,,,,,,,
Meter tested as per safety norms meter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter tested as per all safety normsAll display parameters found OK at the time of meter testing,No Action Needed,,,,,,,,,
Meter tested as per safty norms meter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
meter tested as per safety norms oftpddlaccuracy found within limitatatime oftesting,No Action Needed,,,,,,,,,
Meter tested as per all safety normsmeter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
meter tested as per safety norms,No Action Needed,,,,,,,,,
Meter tested as per all safety normsmeter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter tested as per all safety norms All display parameter found OK at the time of meter testing,No Action Needed,,,,,,,,,
Meter tested as per safety norms meter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter tested as per safety norms,No Action Needed,,,,,,,,,
Meter tested as per all safety normsAll display parameters found OK at the time of meter testing,No Action Needed,,,,,,,,,
Meter tested as per all safety normsmeter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter tested as per safety normsmeter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter tested as per safety norms meter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter tested as per safety norms meter accuracy found within limit at the time of testing meter not in use all elements are working,No Action Needed,,,,,,,,,
Meter tested as per all safety norms All display parameter found OK at the time of meter testing,No Action Needed,,,,,,,,,
meter tested as per safety norms oftpddlaccuracy found within limitatatime oftesting,No Action Needed,,,,,,,,,
Meter tested as per safety norms meter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter tested as per safety normsmeter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
meter tested as per safety norms oftpddlaccuracy found within limitatatime oftesting,No Action Needed,,,,,,,,,
Meter tested as per all safety normsmeter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter tested as per all safety normsmeter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter tested as per safety norms meter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter tested as per safety norms meter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter tested as per safety normsmeter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
meter tested as per safety norms,No Action Needed,,,,,,,,,
meter tested as per safety norms oftpddlaccuracy found within limitatatime oftesting,No Action Needed,,,,,,,,,
Meter tested as per all safety norms All display parameter found OK at the time of meter testing,No Action Needed,,,,,,,,,
Meter tested as per all safety norms All display parameter found OK at the time of meter testing,No Action Needed,,,,,,,,,
Meter tested as per safety normsmeter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
meter accuracy found with in limit at the time of testing,No Action Needed,,,,,,,,,
Meter tested as per all safety norms All display parameter found OK at the time of meter testing,No Action Needed,,,,,,,,,
Meter tested as per safety norms meter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
meter tested as per safety norms oftpddlaccuracy found within limitatatime oftesting,No Action Needed,,,,,,,,,
Meter tested as per all safety normsmeter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter Tested As Per Safety Norms And Accuracy Found Within Limit At the Time Of Testing,No Action Needed,,,,,,,,,
meter tested as per safety norms oftpddlaccuracy found within limitatatime oftesting,No Action Needed,,,,,,,,,
meter tested as per safety norms meter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter tested as per all safety norms All display parameters found OK at the time of meter testing,No Action Needed,,,,,,,,,
Meter tested as per safety norms meter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter tested as per all safety normsmeter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
meter tested as per safety norms oftpddlaccuracy found within limitatatime oftesting,No Action Needed,,,,,,,,,
The incoming phase of the terminal meter is found melted therefore the same is suspected for theft hence the same is being referred to CEG for further analysis,No Action Needed,,,,,,,,,
Meter Tested As Per Safety Norms And Accuracy Found Within Limit At the Time Of Testing,No Action Needed,,,,,,,,,
Meter tested as per safety normsmeter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
meter tested as per safety norms oftpddlaccuracy found within limitatatime oftesting,No Action Needed,,,,,,,,,
Meter tested as per all safety normsmeter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
meter tested as per safety norms oftpddlaccuracy found within limitatatime oftesting,No Action Needed,,,,,,,,,
meter tested as per safety norms oftpddlaccuracy found within limitatatime oftesting,No Action Needed,,,,,,,,,
Meter tested as per all safety normsAll display parameters found OK at the time of meter testing,No Action Needed,,,,,,,,,
Meter tested as per all safety norms All display parameter found OK at the time of meter testing,No Action Needed,,,,,,,,,
meter tested as per safety norms oftpddlaccuracy found within limitatatime oftesting,No Action Needed,,,,,,,,,
Meter tested as per safety normsmeter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter tested as per safety norms meter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter tested as per safety norms meter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter Tested As per Safety noms Meter Accuracy within limit At the time of testing,No Action Needed,,,,,,,,,
meter tested ss per safely norms,No Action Needed,,,,,,,,,
meter tested as per safety norms,No Action Needed,,,,,,,,,
meter tested as per safety norms oftpddlaccuracy found within limitatatime oftesting,No Action Needed,,,,,,,,,
Meter tested as per safety normsmeter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter tested as per safety norms meter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter tested as per all safety norms All display parameter found OK at the time of meter testingMeter Box found damaged rectification required for the same photograph has been attached,No Action Needed,,,,,,,,,
meter tested as per safety norms oftpddlaccuracy found within limitatatime oftesting,No Action Needed,,,,,,,,,
Meter tested as per all safety normsmeter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
meter tested as per safety norms oftpddlaccuracy found within limitatatime oftesting consumer not able to signature,No Action Needed,,,,,,,,,
meter tested as per safety norms oftpddlaccuracy found within limitatatime oftesting,No Action Needed,,,,,,,,,
Meter tested as per all safety normsmeter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter tested as per all safety norms All display parameter found OK at the time of meter testing,No Action Needed,,,,,,,,,
Meter tested as per all safety norms All display parameter found OK at the time of meter testing,No Action Needed,,,,,,,,,
Meter tested as per all safety normsmeter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter tested as per safety normsmeter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter Tested As per Safety noms Meter Accuracy within limit At the time of testing,No Action Needed,,,,,,,,,
Meter tested as per safety norms meter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter Tested As per Safety noms Meter Accuracy within limit At the time of testing,No Action Needed,,,,,,,,,
Meter Tested As per Safety noms Meter Accuracy within limit At the time of testing,No Action Needed,,,,,,,,,
Meter tested as per safety norms meter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
meter tested as per safety norms oftpddlaccuracy found within limitatatime oftesting,No Action Needed,,,,,,,,,
Meter Tested As per Safety noms Meter Accuracy within limit At the time of testing,No Action Needed,,,,,,,,,
Meter Tested As per Safety noms Meter Accuracy within limit At the time of testing,No Action Needed,,,,,,,,,
Meter tested as per all safety norms All display parameter found OK at the time of meter testing,No Action Needed,,,,,,,,,
Meter tested as per safety normsmeter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter tested as per safety norms meter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter tested as per all safety norms All display parameter found OK at the time of meter testing Only one phase is in use meter not in use checked for one phase only,No Action Needed,,,,,,,,,
Meter tested as per all safety normsmeter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
meter tested as per safety norms meter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter Tested As per Safety noms Meter Accuracy within limit At the time of testing,No Action Needed,,,,,,,,,
Meter Tested As per Safety noms Meter Accuracy within limit At the time of testing,No Action Needed,,,,,,,,,
meter tested as per safty norms meter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter Tested As per Safety noms Meter Accuracy within limit At the time of testing,No Action Needed,,,,,,,,,
Meter tested as per all safety norms All display parameter found OK at the time of meter testing,No Action Needed,,,,,,,,,
Meter tested as per safety norms,No Action Needed,,,,,,,,,
Meter tested as per safety normsmeter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter tested as per all safety norms All display parameter found OK at the time of meter testing,No Action Needed,,,,,,,,,
meter tested as per safety norms oftpddlaccuracy found within limitatatime oftesting,No Action Needed,,,,,,,,,
meter tested as per safety norms oftpddlaccuracy found within limitatatime oftesting,No Action Needed,,,,,,,,,
Meter tested as per all safety norms All display parameter found OK at the time of meter testing,No Action Needed,,,,,,,,,
meter tested as per safety norms,No Action Needed,,,,,,,,,
meter tested as per safty norms meter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
meter tested as per safety norms oftpddlaccuracy found within limitatatime oftesting,No Action Needed,,,,,,,,,
meter tested as per safety norms oftpddlaccuracy found within limitatatime oftesting,No Action Needed,,,,,,,,,
meter tested as per safety norms,No Action Needed,,,,,,,,,
meter tested as per safety norms meter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
meter tested as per safety norms oftpddlaccuracy found within limitatatime oftesting,No Action Needed,,,,,,,,,
Meter tested as per safety norms meter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
meter tested as per safety norms oftpddlaccuracy found within limitatatime oftesting,No Action Needed,,,,,,,,,
meter tested as per safety norms oftpddlaccuracy found within limitatatime oftesting,No Action Needed,,,,,,,,,
meter tested as per safety norms on external load and Enforcement IR no Date Pasted on meter box Discuss with back office TL,No Action Needed,,,,,,,,,
Meter tested as per all safety norms All display parameter found OK at the time of meter testing,No Action Needed,,,,,,,,,
Meter tested as per all safety normsmeter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter Tested As Per Safety Norms And Accuracy Found Within Limit At the Time Of Testing,No Action Needed,,,,,,,,,
meter tested as per safety norms oftpddlaccuracy found within limitatatime oftesting,No Action Needed,,,,,,,,,
Meter tested as per safety norms meter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter tested as per all safety normsmeter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter tested as per all safety norms All display parameter found OK at the time of meter testing,No Action Needed,,,,,,,,,
Meter Tested As Per Safety Norms And Accuracy Found Within Limit At the Time Of Testing,No Action Needed,,,,,,,,,
Meter tested as per safety norms meter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
meter tested as per safety norms,No Action Needed,,,,,,,,,
meter tested as per safety norms oftpddlaccuracy found within limitatatime oftesting,No Action Needed,,,,,,,,,
Meter tested as per all safety norms All display parameter found OK at the time of meter testing,No Action Needed,,,,,,,,,
meter tested as per safety norms,No Action Needed,,,,,,,,,
meter tested as per safety norms,No Action Needed,,,,,,,,,
Meter Tested As Per Safety Norms And Accuracy Found Within Limit At the Time Of Testing,No Action Needed,,,,,,,,,
Meter tested as per all safety norms All display parameter found OK at the time of meter testing,No Action Needed,,,,,,,,,
Meter tested as per safety norms meter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter tested as per safety norms meter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter tested as per safety norms,No Action Needed,,,,,,,,,
Meter tested as per safety norms,No Action Needed,,,,,,,,,
Meter tested as per all safety norms All display parameter found OK at the time of meter testing,No Action Needed,,,,,,,,,
meter tested as per safety norms,No Action Needed,,,,,,,,,
Meter tested as per safety norms meter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter tested as per all safety norms All display parameter found OK at the time of meter testing,No Action Needed,,,,,,,,,
meter tested as per safety norms oftpddlaccuracy found within limitatatime oftesting,No Action Needed,,,,,,,,,
Meter tested as per safety norms meter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
meter tested as per safety norms oftpddlaccuracy found within limitatatime oftesting,No Action Needed,,,,,,,,,
meter tested as per safety norms oftpddlaccuracy found within limitatatime oftesting,No Action Needed,,,,,,,,,
Meter tested as per all safety norms All display parameter found OK at the time of meter testing,No Action Needed,,,,,,,,,
meter tested as per safety norms oftpddlaccuracy found within limitatatime oftesting,No Action Needed,,,,,,,,,
meter tested as per safety norms oftpddlaccuracy found within limitatatime oftesting,No Action Needed,,,,,,,,,
Meter tested as per all safety norms All display parameter found OK at the time of meter testing,No Action Needed,,,,,,,,,
Meter tested as per safety norms,No Action Needed,,,,,,,,,
Meter tested as per all safety normsAll display parameters found OK at the time of meter testing,No Action Needed,,,,,,,,,
Meter tested as per all safety normsmeter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter tested as per all safety norms All display parameters found OK at the time of meter testing,No Action Needed,,,,,,,,,
Meter tested as per all safety norms All display parameters found OK at the time of meter testing,No Action Needed,,,,,,,,,
Meter tested as per all safety normsAll display parameters found OK at the time of meter testing,No Action Needed,,,,,,,,,
Meter tested as per all safety norms All display parameter found OK at the time of meter testing,No Action Needed,,,,,,,,,
Meter Tested As Per Safety Norms And Accuracy Found Within Limit At the Time Of Testing,No Action Needed,,,,,,,,,
Meter Tested As Per Safety Norms And Accuracy Found Within Limit At the Time Of Testing,No Action Needed,,,,,,,,,
Meter tested as per all safety norms All display parameter found OK at the time of meter testing,No Action Needed,,,,,,,,,
Meter tested as per all safety norms All display parameter found OK at the time of meter testing,No Action Needed,,,,,,,,,
meter tested as per safety norms,No Action Needed,,,,,,,,,
Meter tested as per all safety normsAll display parameters found OK at the time of meter testing,No Action Needed,,,,,,,,,
Meter tested as per safety normsmeter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
meter tested as per safety norms oftpddlaccuracy found within limitatatime oftesting,No Action Needed,,,,,,,,,
Meter tested as per safety norms meter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter tested as per all safety normsmeter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter tested as per all safety normsAll display parameters found OK at the time of meter testing,No Action Needed,,,,,,,,,
Meter tested as per all safety normsAll display parameters found OK at the time of meter testing,No Action Needed,,,,,,,,,
Meter tested as per safety norms meter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter Tested As Per Safety Norms And Accuracy Found Within Limit At the Time Of Testing,No Action Needed,,,,,,,,,
Meter tested as per all safety norms All display parameter found OK at the time of meter testing,No Action Needed,,,,,,,,,
meter tested as per safety norms oftpddlaccuracy found within limitatatime oftesting,No Action Needed,,,,,,,,,
meter tested as per safety norms oftpddlaccuracy found within limitatatime oftesting,No Action Needed,,,,,,,,,
Meter tested as per all safety norms All display parameter found OK at the time of meter testing,No Action Needed,,,,,,,,,
meter tested as per safety norms oftpddlaccuracy found within limitatatime oftesting,No Action Needed,,,,,,,,,
Meter tested as per safety norms meter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
meter tested as per safety norms oftpddlaccuracy found within limitatatime oftesting,No Action Needed,,,,,,,,,
meter tested as per safety norms oftpddlaccuracy found within limitatatime oftesting,No Action Needed,,,,,,,,,
Meter Tested As Per Safety Norms And Accuracy Found Within Limit At the Time Of Testing,No Action Needed,,,,,,,,,
Meter tested as per all safety norms All display parameter found OK at the time of meter testing,No Action Needed,,,,,,,,,
Meter tested as per safty norms meter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
meter tested as per safty norms meter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
meter tested as per safety norms oftpddlaccuracy found within limitatatime oftesting,No Action Needed,,,,,,,,,
Meter tested as per all safety norms All display parameter found OK at the time of meter testing,No Action Needed,,,,,,,,,
Meter tested as per all safety normsmeter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter tested as per all safety normsmeter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter tested as per all safety normsmeter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter tested as per all safety norms All display parameters found OK at the time of meter testing,No Action Needed,,,,,,,,,
Meter tested as per all safety norms All display parameters found OK at the time of meter testing,No Action Needed,,,,,,,,,
Meter tested as per all safety norms All display parameter found OK at the time of meter testing,No Action Needed,,,,,,,,,
Meter tested as per safety norms meter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter tested as per all safety norms All display parameter found OK at the time of meter testing,No Action Needed,,,,,,,,,
Meter tested as per safety norms meter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter tested as per all safety norms All display parameter found OK at the time of meter testing,No Action Needed,,,,,,,,,
meter tested as per safety norms,No Action Needed,,,,,,,,,
Meter tested as per safety norms meter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter tested as per all safety norms All display parameter found OK at the time of meter testing,No Action Needed,,,,,,,,,
meter tested as per safety norms,No Action Needed,,,,,,,,,
Meter tested as per all safety norms All display parameter found OK at the time of meter testing,No Action Needed,,,,,,,,,
meter tested as per safety norms oftpddlaccuracy found within limitatatime oftesting,No Action Needed,,,,,,,,,
Meter tested as per all safety normsmeter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter tested as per all safety normsmeter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter tested as per all safety normsmeter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter tested as per all safety norms All display parameters found OK at the time of meter testing,No Action Needed,,,,,,,,,
Meter tested as per all safety normsAll display parameters found OK at the time of meter testing,No Action Needed,,,,,,,,,
Meter tested as per all safety norms All display parameters found OK at the time of meter testing,No Action Needed,,,,,,,,,
Meter tested as per all safety norms and accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter tested as per all safety norms All display parameters found OK at the time of meter testing,No Action Needed,,,,,,,,,
Meter tested as per all safety norms and accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter Tested As Per Safety Norms And Accuracy Found Within Limit At the Time Of Testing,No Action Needed,,,,,,,,,
Meter tested as per all safety norms All display parameter found OK at the time of meter testing,No Action Needed,,,,,,,,,
Meter tested as per all safety norms All display parameter found OK at the time of meter testing,No Action Needed,,,,,,,,,
meter tested as per safety norms oftpddlaccuracy found within limitatatime oftesting,No Action Needed,,,,,,,,,
meter tested as per safety norms,No Action Needed,,,,,,,,,
meter tested as per safety norms oftpddlaccuracy found within limitatatime oftesting,No Action Needed,,,,,,,,,
meter tested as per safety norms oftpddlaccuracy found within limitatatime oftesting,No Action Needed,,,,,,,,,
Meter tested as per safety norms meter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
meter tested as per safety norms oftpddlaccuracy found within limitatatime oftesting,No Action Needed,,,,,,,,,
meter tested as per safety norms,No Action Needed,,,,,,,,,
meter tested as per safety norms oftpddlaccuracy found within limitatatime oftesting,No Action Needed,,,,,,,,,
Meter tested as per all safety norms All display parameter found OK at the time of meter testing,No Action Needed,,,,,,,,,
Meter tested as per all safety norms All display parameter found OK at the time of meter testing,No Action Needed,,,,,,,,,
Meter tested as per safety normsmeter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter Tested As Per Safety Norms And Accuracy Found Within Limit At the Time Of Testing,No Action Needed,,,,,,,,,
Meter tested as per all safety norms All display parameter found OK at the time of meter testing Only one phase is in use only,No Action Needed,,,,,,,,,
Meter Tested As Per Safety Norms And Accuracy Found Within Limit At the Time Of Testing,No Action Needed,,,,,,,,,
meter tested as per safety norms oftpddlaccuracy found within limitatatime oftesting,No Action Needed,,,,,,,,,
Meter tested as per all safety norms All display parameter found OK at the time of meter testing,No Action Needed,,,,,,,,,
Meter tested as per safety norms meter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter tested as per all safety norms All display parameter found OK at the time of meter testing,No Action Needed,,,,,,,,,
Meter tested as per safety normsmeter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter tested as per safety norms meter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter tested as per safety normsmeter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter tested as per safety normsmeter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
meter tested as per safety norms oftpddlaccuracy found within limitatatime oftesting,No Action Needed,,,,,,,,,
Meter Tested As Per Safety Norms And Accuracy Found Within Limit At the Time Of Testing,No Action Needed,,,,,,,,,
meter tested as per safty norms meter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
meter tested as per safty norms meter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter tested as per all safety normsmeter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter tested as per safety norms meter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
meter tested as per safety norms,No Action Needed,,,,,,,,,
Meter tested as per safety norms meter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter tested as per all safety normsmeter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter tested as per all safety normsmeter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter tested as per safety norms meter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter tested as per safety norms meter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter tested as per all safety norms All display parameter found OK at the time of meter testing,No Action Needed,,,,,,,,,
meter tested as per safety norms oftpddlaccuracy found within limitatatime oftesting,No Action Needed,,,,,,,,,
Meter tested as per all safety normsmeter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
meter tested as per safety norms oftpddlaccuracy found within limitatatime oftesting,No Action Needed,,,,,,,,,
Meter tested as per all safety norms All display parameter found OK at the time of meter testing,No Action Needed,,,,,,,,,
meter tested as per safety norms,No Action Needed,,,,,,,,,
Meter tested as per all safety normsmeter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
meter accuracy found with in limit at the time of testing,No Action Needed,,,,,,,,,
Meter tested as per safety norms meter accuracy found within limit at the time of testing meter box found broken from front side so meter box needs to replacement required,No Action Needed,,,,,,,,,
Meter tested as per safety normsmeter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
meter tested as per safety norms oftpddlaccuracy found within limitatatime oftesting,No Action Needed,,,,,,,,,
Meter tested as per safety normsmeter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter tested as per safety norms meter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
meter tested as per safety norms,No Action Needed,,,,,,,,,
Meter tested as per all safety normsmeter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter Tested as per all safety norms All display parameters found OK at the time of meter testing,No Action Needed,,,,,,,,,
Meter Tested As Per Safety Norms And Accuracy Found Within Limit At the Time Of Testing,No Action Needed,,,,,,,,,
meter tested as per safety norms oftpddlaccuracy found within limitatatime oftesting,No Action Needed,,,,,,,,,
Meter tested as per all safety norms All display parameter found OK at the time of meter testing,No Action Needed,,,,,,,,,
Meter tested as per all safety norms All display parameter found OK at the time of meter testing,No Action Needed,,,,,,,,,
meter tested as per safety norms,No Action Needed,,,,,,,,,
Meter tested as per safety norms meter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter tested as per safty norms meter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter tested as per all safety norms All display parameter found OK at the time of meter testing,No Action Needed,,,,,,,,,
Meter tested as per all safety norms All display parameter found OK at the time of meter testing,No Action Needed,,,,,,,,,
Meter tested as per all safety norms All display parameter found OK at the time of meter testing,No Action Needed,,,,,,,,,
Meter tested as per safety norms meter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
meter tested as per safety norms oftpddlaccuracy found within limitatatime oftesting,No Action Needed,,,,,,,,,
meter tested as per safety norms oftpddlaccuracy found within limitatatime oftesting,No Action Needed,,,,,,,,,
meter tested as per safety norms oftpddlaccuracy found within limitatatime oftesting,No Action Needed,,,,,,,,,
meter tested as per safety norms oftpddlaccuracy found within limitatatime oftesting,No Action Needed,,,,,,,,,
Meter tested as per safety norms meter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
meter tested as per safety norms,No Action Needed,,,,,,,,,
Meter tested as per safety normsmeter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter tested as per all safety normsmeter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
meter tested as per safety norms oftpddlaccuracy found within limitatatime oftesting,No Action Needed,,,,,,,,,
Meter Tested As Per Safety Norms And Accuracy Found Within Limit At the Time Of Testing,No Action Needed,,,,,,,,,
Meter tested as per all safety normsAll display parameters found OK at the time of meter testing,No Action Needed,,,,,,,,,
Meter tested as per all safety normsAll display parameters found OK at the time of meter testing,No Action Needed,,,,,,,,,
Meter tested as per all safety normsmeter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter tested as per all safety normsmeter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter tested as per all safety norms All display parameters found OK at the time of meter testing,No Action Needed,,,,,,,,,
Meter tested as per all safety normsmeter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter tested as per all safety normsmeter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
meter tested as per safety norms oftpddlaccuracy found within limitatatime oftesting,No Action Needed,,,,,,,,,
Meter tested as per all safety norms All display parameter found OK at the time of meter testing,No Action Needed,,,,,,,,,
Meter tested as per all safety norms All display parameter found OK at the time of meter testing,No Action Needed,,,,,,,,,
Meter tested as per all safety normsAll display parameters found OK at the time of meter testing,No Action Needed,,,,,,,,,
Meter tested as per all safety norms All display parameter found OK at the time of meter testing,No Action Needed,,,,,,,,,
Meter tested as per all safety normsmeter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter tested as per all safety normsmeter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter tested as per safety norms meter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter tested as per all safety norms All display parameter found OK at the time of meter testing,No Action Needed,,,,,,,,,
Meter tested as per all safety norms All display parameter found OK at the time of meter testing,No Action Needed,,,,,,,,,
Meter Tested as per all safety norms All display parameters found OK at the time of meter testing,No Action Needed,,,,,,,,,
meter tested as per safety norms,No Action Needed,,,,,,,,,
Meter tested as per all safety normsmeter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter tested as per all safety normsmeter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter tested as per all safety normsmeter accuracy found within limit at the time of testing,No Action Needed,,,,,,,,,
Meter tested as per all safety normsAll display parameters found OK at the time of meter testing,No Action Needed,,,,,,,,,
Cover open event appear on meter displayrefer to CEG,No Action Needed,,,,,,,,,
Meter Tested As per Safety noms Meter Accuracy within limit At the time of testing,No Action Needed,,,,,,,,,
